interaction_id,sme_id,product_id,interaction_type,interaction_date,amount_requested_usd,amount_approved_usd,satisfaction_score,repayment_rate_pct,reason_rejection,channel
409,SME_00085,4,approved,2021-11-09,,,,,,partner
410,SME_00085,4,completed,2022-02-02,,,5.0,,,partner
411,SME_00086,1,application,2011-03-27,4545.95,,,,,mobile_app
412,SME_00086,1,approved,2011-04-05,4545.95,3505.91,,,,mobile_app
413,SME_00086,3,rejected,2011-06-06,,,,,insufficient_revenue,branch
414,SME_00086,6,application,2012-03-26,,,,,,mobile_app
415,SME_00086,6,approved,2012-04-06,,,,,,mobile_app
416,SME_00086,6,completed,2012-05-23,,,5.0,,,mobile_app
417,SME_00087,1,application,2020-06-07,5307.15,,,,,branch
418,SME_00087,1,approved,2020-06-11,5307.15,4099.42,,,,branch
419,SME_00087,1,completed,2020-12-11,5307.15,6206.9799672968065,4.0,97.0,,branch
420,SME_00088,2,rejected,2013-07-22,1462.3,,,,no_collateral,partner
421,SME_00088,6,application,2014-10-18,,,,,,mobile_app
422,SME_00088,6,approved,2014-10-26,,,,,,mobile_app
423,SME_00088,6,completed,2014-12-06,,,4.0,,,mobile_app
424,SME_00089,1,application,2011-02-19,1197.07,,,,,branch
425,SME_00089,1,approved,2011-02-22,1197.07,915.69,,,,branch
426,SME_00089,1,completed,2011-08-22,1197.07,915.69,4.0,94.2,,branch
427,SME_00089,6,application,2012-11-25,,,,,,mobile_app
428,SME_00089,6,approved,2012-12-04,,,,,,mobile_app
429,SME_00089,6,completed,2013-01-06,,,5.0,,,mobile_app
430,SME_00089,7,inquiry,2010-09-21,,,,,,mobile_app
431,SME_00090,3,rejected,2016-05-10,,,,,sector_not_eligible,partner
432,SME_00090,6,application,2016-07-12,,,,,,agent
433,SME_00090,6,approved,2016-07-19,,,,,,agent
434,SME_00092,6,application,2011-10-14,,,,,,mobile_app
435,SME_00092,6,approved,2011-10-16,,,,,,mobile_app
436,SME_00092,6,completed,2012-01-07,,,5.0,,,mobile_app
437,SME_00093,2,rejected,2017-02-21,3703.98,,,,sector_not_eligible,branch
438,SME_00093,5,inquiry,2016-03-30,,,,,,branch
439,SME_00093,6,application,2017-09-30,,,,,,branch
440,SME_00093,6,approved,2017-10-05,,,,,,branch
441,SME_00093,6,completed,2017-12-13,,,3.0,,,branch
442,SME_00094,1,application,2011-05-31,4709.13,,,,,mobile_app
443,SME_00094,1,approved,2011-06-04,4709.13,4465.76,,,,mobile_app
444,SME_00094,2,application,2009-07-12,182.15,,,,,branch
445,SME_00094,2,approved,2009-07-24,182.15,158.54,,,,branch
446,SME_00094,4,rejected,2009-08-28,,,,,no_collateral,agent
447,SME_00094,5,inquiry,2009-02-24,,,,,,mobile_app
448,SME_00094,7,application,2008-12-21,2842.44,,,,,branch
449,SME_00094,7,approved,2008-12-22,2842.44,2076.17,,,,branch
450,SME_00095,5,application,2012-11-07,,,,,,agent
451,SME_00095,5,approved,2012-11-20,,,,,,agent
452,SME_00095,5,completed,2013-03-22,,,4.0,,,agent
453,SME_00095,6,application,2011-11-13,,,,,,mobile_app
454,SME_00095,6,approved,2011-11-26,,,,,,mobile_app
455,SME_00095,6,completed,2012-01-02,,,3.0,,,mobile_app
456,SME_00096,1,application,2021-01-26,5104.26,,,,,branch
457,SME_00096,1,approved,2021-02-05,5104.26,5004.07,,,,branch
458,SME_00096,1,completed,2021-12-17,5104.26,5004.07,4.0,95.4,,branch
459,SME_00096,5,application,2022-06-10,,,,,,mobile_app
460,SME_00096,5,approved,2022-06-18,,,,,,mobile_app
461,SME_00096,5,completed,2022-09-12,,,5.0,,,mobile_app
462,SME_00097,2,application,2018-10-10,1178.28,,,,,agent
463,SME_00097,2,approved,2018-10-20,1178.28,1125.03,,,,agent
464,SME_00098,6,application,2016-04-27,,,,,,mobile_app
465,SME_00098,6,approved,2016-05-04,,,,,,mobile_app
466,SME_00098,6,completed,2016-08-27,,,4.0,,,mobile_app
467,SME_00099,4,inquiry,2007-10-01,,,,,,partner
468,SME_00099,6,rejected,2009-11-14,,,,,insufficient_revenue,branch
469,SME_00099,8,rejected,2009-05-20,727.89,,,,poor_credit_history,mobile_app
470,SME_00100,5,rejected,2008-10-11,,,,,poor_credit_history,partner
471,SME_00100,7,application,2012-03-18,1021.53,,,,,partner
472,SME_00100,7,approved,2012-03-31,1021.53,856.08,,,,partner
473,SME_00100,8,application,2009-02-15,993.59,,,,,branch
474,SME_00100,8,approved,2009-02-24,993.59,1073.3936710383173,,,,branch
475,SME_00100,8,completed,2009-10-16,993.59,814.13,5.0,96.5,,branch
476,SME_00101,1,application,2016-07-29,3309.24,,,,,branch
477,SME_00101,1,approved,2016-08-07,3309.24,2641.65,,,,branch
478,SME_00101,4,application,2013-04-26,,,,,,branch
479,SME_00101,4,approved,2013-05-08,,,,,,branch
480,SME_00101,4,completed,2011-10-12,,,4.0,,,branch
481,SME_00102,6,inquiry,2013-10-16,,,,,,mobile_app
482,SME_00103,1,application,2013-09-28,307.02,,,,,branch
483,SME_00103,1,approved,2013-10-10,307.02,230.29,,,,branch
484,SME_00103,1,completed,2013-12-23,307.02,230.29,4.0,95.4,,branch
485,SME_00103,4,inquiry,2013-10-20,,,,,,partner
486,SME_00103,5,application,2016-01-08,,,,,,agent
487,SME_00103,5,approved,2016-01-17,,,,,,agent
488,SME_00103,5,completed,2016-02-18,,,3.0,,,agent
489,SME_00103,6,inquiry,2013-09-17,,,,,,partner
490,SME_00103,8,application,2016-12-02,11317.35,,,,,branch
491,SME_00103,8,approved,2016-12-06,11317.35,9336.4,,,,branch
492,SME_00103,8,completed,2017-05-20,11317.35,9336.4,4.0,99.2,,branch
493,SME_00104,1,application,2011-09-21,2475.35,,,,,partner
494,SME_00104,1,approved,2011-09-22,2475.35,2414.14,,,,partner
495,SME_00104,1,completed,2012-02-22,2475.35,2414.14,5.0,95.6,,partner
496,SME_00104,3,rejected,2008-10-25,,,,,documentation_missing,mobile_app
497,SME_00104,8,application,2012-02-28,180.51,,,,,branch
498,SME_00104,8,approved,2012-03-11,180.51,148.33,,,,branch
499,SME_00104,8,completed,2013-03-22,180.51,148.33,4.0,98.9,,branch
500,SME_00105,1,application,2023-08-19,659.57,,,,,branch
501,SME_00105,1,approved,2023-08-29,659.57,655.38,,,,branch
502,SME_00105,1,completed,2024-01-22,659.57,655.38,3.0,92.3,,branch
503,SME_00105,5,rejected,2021-07-15,,,,,documentation_missing,branch
504,SME_00106,1,rejected,2012-03-18,557.55,,,,no_collateral,partner
505,SME_00107,6,rejected,2022-05-21,,,,,sector_not_eligible,agent
506,SME_00107,8,application,2022-06-03,1603.1,,,,,partner
507,SME_00107,8,approved,2022-06-07,1603.1,1512.21,,,,partner
508,SME_00107,8,defaulted,2023-05-31,1603.1,1512.21,2.0,16.9,,partner
509,SME_00108,1,application,2015-02-05,14059.85,,,,,agent
510,SME_00108,1,approved,2015-02-08,14059.85,12113.67,,,,agent
511,SME_00109,1,inquiry,2015-02-26,,,,,,branch
512,SME_00109,3,application,2018-03-11,,,,,,mobile_app
513,SME_00109,3,approved,2018-03-24,,,,,,mobile_app
514,SME_00109,3,completed,2018-08-12,,,3.0,,,mobile_app
515,SME_00109,7,application,2016-12-02,2770.3,,,,,mobile_app
516,SME_00109,7,approved,2016-12-09,2770.3,2717.25,,,,mobile_app
517,SME_00109,7,completed,2017-03-30,2770.3,2717.25,5.0,85.4,,mobile_app
518,SME_00109,8,inquiry,2014-01-04,,,,,,agent
519,SME_00110,5,rejected,2009-08-10,,,,,insufficient_revenue,branch
520,SME_00110,6,rejected,2009-02-03,,,,,sector_not_eligible,mobile_app
521,SME_00110,7,application,2007-10-31,7099.75,,,,,mobile_app
522,SME_00110,7,approved,2007-11-07,7099.75,5889.57,,,,mobile_app
523,SME_00110,7,completed,2008-05-25,7099.75,5889.57,5.0,87.7,,mobile_app
524,SME_00111,3,rejected,2018-11-28,,,,,poor_credit_history,agent
525,SME_00112,6,application,2010-06-18,,,,,,mobile_app
526,SME_00112,6,approved,2010-06-27,,,,,,mobile_app
527,SME_00112,6,completed,2010-11-19,,,,,,mobile_app
528,SME_00113,1,application,2019-08-06,6194.55,,,,,mobile_app
529,SME_00113,1,approved,2019-08-10,6194.55,5367.55,,,,mobile_app
530,SME_00113,1,defaulted,2019-11-05,6194.55,5367.55,1.0,46.3,,mobile_app
531,SME_00113,2,application,2018-08-06,551.65,,,,,mobile_app
532,SME_00113,2,approved,2018-08-08,551.65,498.15,,,,mobile_app
533,SME_00113,2,completed,2018-10-30,551.65,498.15,4.0,88.4,,mobile_app
534,SME_00113,6,rejected,2020-12-29,,,,,insufficient_revenue,branch
535,SME_00114,4,rejected,2022-11-20,,,,,no_collateral,branch
536,SME_00115,3,application,2015-02-06,,,,,,mobile_app
537,SME_00115,3,approved,2015-02-18,,,,,,mobile_app
538,SME_00115,5,application,2014-02-21,,,,,,mobile_app
539,SME_00115,5,approved,2014-02-26,,,,,,mobile_app
540,SME_00115,5,completed,2014-04-01,,,,,,mobile_app
541,SME_00115,6,application,2012-12-23,,,,,,mobile_app
542,SME_00115,6,approved,2011-04-19,,,,,,mobile_app
543,SME_00115,6,completed,2013-02-15,,,4.0,,,mobile_app
544,SME_00115,7,inquiry,2012-12-22,,,,,,partner
545,SME_00116,3,inquiry,2021-07-03,,,,,,agent
546,SME_00116,5,application,2021-02-26,,,,,,branch
547,SME_00116,5,approved,2021-02-27,,,,,,branch
548,SME_00116,5,completed,2021-06-29,,,4.0,,,branch
549,SME_00116,6,application,2023-02-18,,,,,,agent
550,SME_00116,6,approved,2023-02-25,,,,,,agent
551,SME_00116,6,completed,2023-07-18,,,4.0,,,agent
552,SME_00117,1,application,2017-11-22,849.13,,,,,mobile_app
553,SME_00117,1,approved,2017-11-26,849.13,613.96,,,,mobile_app
554,SME_00117,1,completed,2018-09-16,849.13,613.96,4.0,87.7,,mobile_app
555,SME_00117,6,application,2018-11-14,,,,,,branch
556,SME_00117,6,approved,2018-11-21,,,,,,branch
557,SME_00117,6,completed,2019-03-04,,,4.0,,,branch
558,SME_00117,7,rejected,2018-01-06,1045.45,,,,insufficient_revenue,branch
559,SME_00118,2,rejected,2005-12-27,590.99,,,,poor_credit_history,mobile_app
560,SME_00119,3,application,2012-09-25,,,,,,mobile_app
561,SME_00119,3,approved,2012-10-01,,,,,,mobile_app
562,SME_00119,3,completed,2013-01-30,,,3.0,,,mobile_app
563,SME_00119,4,application,2009-04-27,,,,,,mobile_app
564,SME_00119,4,approved,2009-05-09,,,,,,mobile_app
565,SME_00119,4,completed,2009-07-19,,,5.0,,,mobile_app
566,SME_00119,6,application,2013-04-17,,,,,,mobile_app
567,SME_00119,6,approved,2013-04-19,,,,,,mobile_app
568,SME_00119,6,completed,2013-05-26,,,4.0,,,mobile_app
569,SME_00119,7,application,2010-06-25,1018.88,,,,,branch
570,SME_00119,7,approved,2010-07-01,1018.88,909.9,,,,branch
571,SME_00119,7,completed,2010-10-19,1018.88,909.9,4.0,93.4,,branch
572,SME_00119,8,application,2009-04-06,440.86,,,,,mobile_app
573,SME_00119,8,approved,2009-04-14,440.86,332.93,,,,mobile_app
574,SME_00119,8,completed,2009-11-15,440.86,332.93,4.0,89.7,,mobile_app
575,SME_00120,1,application,2020-07-05,873.43,,,,,branch
576,SME_00120,1,approved,2020-07-08,873.43,844.83,,,,branch
577,SME_00120,1,completed,2021-03-15,873.43,844.83,5.0,90.7,,branch
578,SME_00121,4,rejected,2019-10-23,,,,,no_collateral,mobile_app
579,SME_00122,1,application,2007-11-07,700.73,,,,,partner
580,SME_00122,1,approved,2007-11-11,700.73,561.92,,,,partner
581,SME_00122,1,completed,2008-11-30,700.73,561.92,3.0,85.5,,partner
582,SME_00122,2,application,2010-03-05,4477.18,,,,,agent
583,SME_00122,2,approved,2010-03-18,4477.18,4282.34,,,,agent
584,SME_00122,2,completed,2010-11-29,4477.18,4282.34,5.0,99.2,,agent
585,SME_00122,4,application,2007-12-03,,,,,,branch
586,SME_00122,4,approved,2007-12-14,,,,,,branch
587,SME_00122,4,completed,2008-02-10,,,3.0,,,branch
588,SME_00122,7,application,2010-05-09,5224.18,,,,,branch
589,SME_00122,7,approved,2010-05-18,5224.18,4240.24,,,,branch
590,SME_00122,7,completed,2010-12-29,5224.18,4240.24,5.0,94.0,,branch
591,SME_00123,1,application,2020-05-27,646.32,,,,,mobile_app
592,SME_00123,1,approved,2020-06-08,646.32,580.97,,,,mobile_app
593,SME_00123,1,defaulted,2020-10-17,646.32,580.97,1.0,21.2,,mobile_app
594,SME_00123,6,application,2021-01-14,,,,,,mobile_app
595,SME_00123,6,approved,2021-01-24,,,,,,mobile_app
596,SME_00123,6,defaulted,2021-06-29,,,,,,mobile_app
597,SME_00123,8,inquiry,2019-04-24,,,,,,partner
598,SME_00124,1,application,2020-05-24,1525.47,,,,,branch
599,SME_00124,1,approved,2020-06-02,1525.47,1143.78,,,,branch
600,SME_00124,1,completed,2020-10-26,1525.47,1143.78,4.0,85.3,,branch
601,SME_00124,4,application,2022-07-19,,,,,,agent
602,SME_00124,4,approved,2022-07-20,,,,,,agent
603,SME_00124,4,completed,2022-11-03,,,5.0,,,agent
604,SME_00124,6,application,2022-10-09,,,,,,branch
605,SME_00124,6,approved,2022-10-18,,,,,,branch
606,SME_00125,1,application,2010-09-02,2297.02,,,,,mobile_app
607,SME_00125,1,approved,2010-09-06,2297.02,1942.46,,,,mobile_app
608,SME_00125,1,completed,2010-12-29,2297.02,1942.46,4.0,93.9,,mobile_app
609,SME_00125,3,rejected,2007-10-24,,,,,poor_credit_history,partner
610,SME_00125,4,application,2007-02-08,,,,,,branch
611,SME_00125,4,approved,2007-02-17,,,,,,branch
612,SME_00125,4,completed,2007-04-15,,,3.0,,,branch
613,SME_00125,5,application,2007-09-08,,,,,,mobile_app
614,SME_00125,5,approved,2007-09-16,,,,,,mobile_app
615,SME_00125,5,completed,2006-03-27,,,,,,mobile_app
616,SME_00125,6,application,2007-11-05,,,,,,mobile_app
617,SME_00125,6,approved,2007-11-06,,,,,,mobile_app
618,SME_00125,6,completed,2008-04-06,,,5.0,,,mobile_app
619,SME_00126,5,application,2023-12-07,,,,,,mobile_app
620,SME_00126,5,approved,2023-12-09,,,,,,mobile_app
621,SME_00126,5,completed,2024-05-29,,,4.0,,,mobile_app
622,SME_00126,6,application,2025-02-01,,,,,,mobile_app
623,SME_00126,6,approved,2025-02-09,,,,,,mobile_app
624,SME_00126,8,application,2021-02-11,662.36,,,,,agent
625,SME_00126,8,approved,2021-02-16,662.36,558.15,,,,agent
626,SME_00126,8,completed,2021-05-09,662.36,558.15,4.0,91.5,,agent
627,SME_00127,6,application,2018-01-17,,,,,,agent
628,SME_00127,6,approved,2018-01-29,,,,,,agent
629,SME_00127,6,completed,2018-05-01,,,5.0,,,agent
630,SME_00127,7,rejected,2017-06-11,476.51,,,,insufficient_revenue,branch
631,SME_00127,8,application,2017-01-25,1209.51,,,,,mobile_app
632,SME_00127,8,approved,2017-02-06,1209.51,979.75,,,,mobile_app
633,SME_00128,1,application,2017-12-17,2836.04,,,,,mobile_app
634,SME_00128,1,approved,2017-12-22,2836.04,2650.85,,,,mobile_app
635,SME_00128,1,completed,2018-12-09,2836.04,2650.85,4.0,92.3,,mobile_app
636,SME_00128,2,application,2015-08-22,2021.18,,,,,agent
637,SME_00128,2,approved,2016-11-15,2021.18,1588.28,,,,agent
638,SME_00128,2,completed,2017-02-16,2021.18,1588.28,4.0,97.0,,agent
639,SME_00128,4,rejected,2018-12-18,,,,,poor_credit_history,branch
640,SME_00128,5,rejected,2018-04-03,,,,,poor_credit_history,partner
641,SME_00129,6,application,2008-09-28,,,,,,mobile_app
642,SME_00129,6,approved,2008-10-03,,,,,,mobile_app
643,SME_00129,6,completed,2009-01-12,,,4.0,,,mobile_app
644,SME_00130,1,application,2020-05-06,1495.93,,,,,partner
645,SME_00130,1,approved,2020-05-17,1495.93,1473.57,,,,partner
646,SME_00130,1,completed,2021-03-12,1495.93,1473.57,4.0,96.7,,partner
647,SME_00131,3,rejected,2014-07-09,,,,,poor_credit_history,mobile_app
648,SME_00131,6,application,2013-09-02,,,,,,mobile_app
649,SME_00131,6,approved,2013-09-13,,,,,,mobile_app
650,SME_00132,1,application,2014-09-26,5358.16,,,,,branch
651,SME_00132,1,approved,2014-09-30,5358.16,4204.6,,,,branch
652,SME_00132,1,completed,2014-12-24,5358.16,4204.6,5.0,89.6,,branch
653,SME_00132,3,application,2016-05-04,,,,,,branch
654,SME_00132,3,approved,2016-05-12,,,,,,branch
655,SME_00132,3,completed,2016-06-09,,,3.0,,,branch
656,SME_00132,6,rejected,2013-09-24,,,,,sector_not_eligible,branch
657,SME_00132,8,application,2014-04-09,643.2,,,,,agent
658,SME_00132,8,approved,2014-04-20,643.2,576.62,,,,agent
659,SME_00133,3,rejected,2020-08-07,,,,,insufficient_revenue,mobile_app
660,SME_00134,1,application,2013-06-24,4221.52,,,,,partner
661,SME_00134,1,approved,2013-07-03,4221.52,3729.24,,,,partner
662,SME_00134,1,completed,2014-02-24,4221.52,3729.24,5.0,93.8,,partner
663,SME_00135,4,application,2008-05-26,,,,,,partner
664,SME_00135,4,approved,2008-06-05,,,,,,partner
665,SME_00135,4,completed,2008-07-23,,,4.0,,,partner
666,SME_00136,1,application,2015-05-18,212.14,,,,,partner
667,SME_00136,1,approved,2015-05-28,212.14,158.04,,,,partner
668,SME_00136,1,completed,2015-09-25,212.14,158.04,3.0,91.9,,partner
669,SME_00136,4,rejected,2015-07-22,,,,,no_collateral,partner
670,SME_00136,5,rejected,2014-04-14,,,,,insufficient_revenue,partner
671,SME_00137,1,application,2019-07-06,1473.68,,,,,mobile_app
672,SME_00137,1,approved,2019-07-11,1473.68,1329.35,,,,mobile_app
673,SME_00137,1,completed,2020-05-11,1473.68,1329.35,3.0,93.7,,mobile_app
674,SME_00137,4,application,2021-09-30,,,,,,mobile_app
675,SME_00137,4,approved,2021-10-06,,,,,,mobile_app
676,SME_00137,4,completed,2022-01-27,,,4.0,,,mobile_app
677,SME_00137,5,application,2022-02-09,,,,,,branch
678,SME_00137,5,approved,2022-02-12,,,,,,branch
679,SME_00137,5,completed,2022-07-13,,,5.0,,,branch
680,SME_00137,6,application,2018-08-24,,,,,,mobile_app
681,SME_00137,6,approved,2018-08-25,,,,,,mobile_app
682,SME_00137,6,completed,2019-01-13,,,5.0,,,mobile_app
683,SME_00138,3,application,2010-11-26,,,,,,branch
684,SME_00138,3,approved,2010-11-28,,,,,,branch
685,SME_00138,3,completed,2011-02-03,,,5.0,,,branch
686,SME_00138,8,application,2009-01-02,11768.57,,,,,mobile_app
687,SME_00138,8,approved,2009-01-06,11768.57,9428.54,,,,mobile_app
688,SME_00138,8,completed,2009-07-31,11768.57,9428.54,5.0,89.7,,mobile_app
689,SME_00139,3,rejected,2025-06-04,,,,,insufficient_revenue,agent
690,SME_00139,4,rejected,2025-02-06,,,,,poor_credit_history,agent
691,SME_00139,8,application,2026-09-26,26626.86,,,,,branch
692,SME_00139,8,approved,2026-10-06,26626.86,25148.02,,,,branch
693,SME_00139,8,completed,2027-03-22,26626.86,25148.02,,90.7,,branch
694,SME_00140,1,application,2017-09-15,5350.3,,,,,mobile_app
695,SME_00140,1,approved,2017-09-28,5350.3,4474.78,,,,mobile_app
696,SME_00140,6,application,2018-09-16,,,,,,mobile_app
697,SME_00140,6,approved,2018-09-18,,,,,,mobile_app
698,SME_00140,6,completed,2019-01-12,,,3.0,,,mobile_app
699,SME_00141,6,rejected,2022-11-20,,,,,sector_not_eligible,branch
700,SME_00142,3,application,2013-07-19,,,,,,mobile_app
701,SME_00142,3,approved,2013-07-28,,,,,,mobile_app
702,SME_00142,3,completed,2013-11-01,,,4.0,,,mobile_app
703,SME_00143,1,application,2011-12-16,25301.85,,,,,mobile_app
704,SME_00143,1,approved,2011-12-29,25301.85,21556.35,,,,mobile_app
705,SME_00143,6,application,2010-01-04,,,,,,branch
706,SME_00143,6,approved,2010-01-11,,,,,,branch
707,SME_00143,6,completed,2010-04-27,,,5.0,,,branch
708,SME_00143,7,application,2011-12-22,6649.9,,,,,mobile_app
709,SME_00143,7,approved,2011-12-26,6649.9,6117.42,,,,mobile_app
710,SME_00143,7,completed,2012-08-14,6649.9,6117.42,4.0,91.2,,mobile_app
711,SME_00144,1,application,2008-12-21,728.12,,,,,mobile_app
712,SME_00144,1,approved,2009-01-03,728.12,552.92,,,,mobile_app
713,SME_00144,4,application,2009-09-03,,,,,,branch
714,SME_00144,4,approved,2009-09-10,,,,,,branch
715,SME_00144,4,completed,2010-02-16,,,4.0,,,branch
716,SME_00144,5,rejected,2010-05-21,,,,,documentation_missing,mobile_app
717,SME_00145,1,application,2016-06-22,1874.26,,,,,agent
718,SME_00145,1,approved,2016-07-05,1874.26,1462.18,,,,agent
719,SME_00145,1,completed,2016-09-02,1874.26,1462.18,3.0,87.4,,agent
720,SME_00145,6,application,2018-07-31,,,,,,mobile_app
721,SME_00145,6,approved,2018-08-07,,,,,,mobile_app
722,SME_00145,6,completed,2018-10-01,,,5.0,,,mobile_app
723,SME_00146,2,application,2018-05-19,2275.63,,,,,mobile_app
724,SME_00146,2,approved,2018-05-22,2275.63,1720.52,,,,mobile_app
725,SME_00146,2,completed,2019-04-11,2275.63,1720.52,,88.5,,mobile_app
726,SME_00146,3,inquiry,2016-11-20,,,,,,partner
727,SME_00147,7,rejected,2020-12-12,257.13,,,,no_collateral,branch
728,SME_00148,1,application,2021-10-02,350.65,,,,,partner
729,SME_00148,1,approved,2021-10-12,350.65,287.17,,,,partner
730,SME_00148,1,completed,2022-05-10,350.65,287.17,5.0,87.4,,partner
731,SME_00148,5,rejected,2020-03-31,,,,,insufficient_revenue,mobile_app
732,SME_00148,6,application,2022-01-23,,,,,,branch
733,SME_00148,6,approved,2022-02-01,,,,,,branch
734,SME_00148,6,completed,2022-06-28,,,3.0,,,branch
735,SME_00149,2,rejected,2020-03-12,2114.95,,,,poor_credit_history,branch
736,SME_00149,4,application,2019-03-25,,,,,,mobile_app
737,SME_00149,4,approved,2018-08-27,,,,,,mobile_app
738,SME_00149,4,completed,2019-07-17,,,4.0,,,mobile_app
739,SME_00149,6,application,2018-11-12,,,,,,mobile_app
740,SME_00149,6,approved,2018-11-24,,,,,,mobile_app
741,SME_00149,6,completed,2019-03-14,,,5.0,,,mobile_app
742,SME_00150,1,rejected,2016-03-29,526.24,,,,poor_credit_history,mobile_app
743,SME_00150,2,rejected,2018-02-11,1053.81,,,,poor_credit_history,agent
744,SME_00150,6,application,2018-10-24,,,,,,branch
745,SME_00150,6,approved,2018-11-02,,,,,,branch
746,SME_00150,6,completed,2019-01-23,,,4.0,,,branch
747,SME_00151,6,inquiry,2006-03-01,,,,,,agent
748,SME_00152,3,application,2014-11-04,,,,,,branch
749,SME_00152,3,approved,2014-11-11,,,,,,branch
750,SME_00152,3,completed,2015-04-13,,,4.0,,,branch
751,SME_00152,6,application,2017-08-04,,,,,,mobile_app
752,SME_00152,6,approved,2017-08-10,,,,,,mobile_app
753,SME_00153,1,application,2022-04-14,4734.76,,,,,agent
754,SME_00153,1,approved,2022-04-24,4734.76,4076.73,,,,agent
755,SME_00153,1,completed,2023-02-21,4734.76,4076.73,5.0,97.9,,agent
756,SME_00153,5,inquiry,2020-10-02,,,,,,partner
757,SME_00153,6,inquiry,2021-05-01,,,,,,agent
758,SME_00154,1,application,2020-12-09,2970.67,,,,,branch
759,SME_00154,1,approved,2020-12-10,2970.67,2577.35,,,,branch
760,SME_00154,3,application,2022-12-09,,,,,,mobile_app
761,SME_00154,3,approved,2022-12-20,,,,,,mobile_app
762,SME_00154,3,defaulted,2023-03-29,,,1.0,,,mobile_app
763,SME_00154,6,rejected,2020-12-29,,,,,documentation_missing,mobile_app
